x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Std dev (U)[m/s],Std dev (V)[m/s],uuu,vvv,uuv,uvv,Covar (U,N
35.595034246575295,30.8005136986301,inf,-inf,,,,,,,,0
36.2799657534246,30.8005136986301,inf,inf,,,,,,,,0
36.9648972602739,30.8005136986301,inf,inf,,,,,,,,0
37.6498287671232,30.8005136986301,-inf,inf,,,,,,,,0
38.3347602739726,30.8005136986301,-inf,inf,,,,,,,,0
39.0196917808219,30.8005136986301,-inf,inf,,,,,,,,0
39.704623287671204,30.8005136986301,-inf,inf,,,,,,,,0
40.3895547945205,30.8005136986301,0.004597283287547539,0.09074772156963905,0.027370610090145787,,-2.6519024682403593e-05,0.001684444821757011,-2.7714913440313527e-05,2.241334407796238e-05,-9.158630103713354e-05,1551
41.074486301369795,30.8005136986301,-0.002059482650697974,0.08306769889154328,0.02485927436154157,,-3.452764344348007e-06,0.0013974072156007847,-2.6082428119352065e-05,4.5515553779221326e-06,-9.262346024795987e-05,1720
41.759417808219105,30.8005136986301,-0.0018068213034195773,0.07807416137287335,0.02618877393072252,,-8.657289662604299e-06,0.0010917089406827167,-2.8201576238137864e-05,1.7942319913728618e-05,-0.0002442959113106696,1897
42.4443493150684,30.8005136986301,-0.008651969600091165,0.03846930929510787,0.029104763718344164,,5.6406020646703306e-06,0.00018802119554558062,-1.0466839379938224e-05,-1.1908841612967763e-05,0.00018593665991844217,2280
43.1292808219178,30.8005136986301,-0.0067641246106386775,0.020707442901376064,0.029381162552058318,0.011212216962168987,1.3526192141003624e-06,4.169708647448823e-05,-6.087458729858863e-06,-4.455500231937151e-06,0.0001276867478817173,2544
43.8142123287671,30.8005136986301,-0.004710967147647932,-0.011196232990399586,0.024274214795885412,0.021293588906446007,1.7465846700165627e-06,-1.0986539239442203e-05,4.5047564386368966e-07,-8.107271263071096e-08,0.00010923359320302148,2761
44.4991438356164,30.8005136986301,-0.0015292513120628314,-0.019995032800479845,0.02073629555672258,0.015004134221865126,-1.8243769032672224e-06,-3.44102909039155e-05,2.0232787891166663e-06,-2.0834918337968102e-07,9.159410084563614e-05,2707
45.184075342465704,30.8005136986301,0.0003781914007210013,-0.02761395339369752,0.01810459809854508,,-8.059979598130766e-06,-6.564744410758547e-05,4.995405622981541e-06,-4.394394264594894e-07,3.974102613629298e-06,2814
45.86900684931501,30.8005136986301,0.013353615015385262,-0.028569365188869964,0.00720199962832372,,-3.868809118705936e-06,-8.920408493947541e-05,-3.375464161744055e-06,9.242074176026975e-06,0.0002308023878385112,2891
46.553938356164295,30.8005136986301,0.015607945696946145,-0.020115465783666023,0.005801964894163867,0.0044784007755984834,-3.3840575483869434e-06,-4.7804220401466234e-05,-1.3782664178550751e-06,3.024175383823472e-06,0.00010608404624780875,2826
47.238869863013605,30.8005136986301,0.013340697364669899,-0.015529050810101376,0.00343686027732039,0.00564036478526429,-6.343139813960148e-07,-2.50703293238281e-05,-1.0018454417125913e-06,1.8299403508092986e-06,6.34013577991674e-05,2974
47.92380136986301,30.8005136986301,0.004027627882807333,-0.012009864488506305,0.010060035952879295,0.0034721269152599627,-3.6560475033759144e-06,-8.673530039859125e-06,7.249706485664275e-07,1.031965612773631e-07,-2.0552572292300364e-05,3016
48.608732876712295,30.8005136986301,-0.008405834690475055,-0.015638267412102762,0.009715598336439913,,-6.032866556736635e-06,-6.903999383328773e-06,-5.830673370934175e-07,-4.1108729211478016e-06,-0.0001532815042085999,2374
49.2936643835616,30.8005136986301,-inf,-inf,,,,,,,,0
49.9785958904109,30.8005136986301,-inf,-inf,,,,,,,,0
50.6635273972602,30.8005136986301,-inf,-inf,,,,,,,,0
51.3484589041095,30.8005136986301,-inf,-inf,,,,,,,,0
52.033390410958795,30.8005136986301,-0.01954287480263559,-0.0376571487579724,0.02279433798291523,0.012158942369481764,1.9658966634389845e-06,-9.123091872748712e-05,1.0303698580384125e-05,-1.2750354252864061e-06,0.000210556462999945,2642
52.7183219178082,30.8005136986301,-0.028558193547870557,-0.03245179786406764,,0.01592977202983929,-8.907132341315554e-06,-1.676982435277166e-05,-9.589675760034152e-06,-7.68995272679998e-06,-0.000164102874845551,2802
53.4032534246575,30.8005136986301,-0.022421418256080294,-0.030714384748143406,0.0022843880734951826,,-2.854175485011566e-06,-3.1955111619083105e-05,-6.9180028911343505e-06,-1.1091913600750959e-05,-0.00022582066241011082,2820
54.088184931506795,30.8005136986301,-0.01640958287542276,-0.022575606079856828,0.010205654427121553,0.011143474699842905,-2.1671728209507617e-06,-1.4951474999812188e-05,-1.3126539177872135e-06,-3.0005040097168473e-06,-0.00010227126554792769,2880
54.773116438356105,30.8005136986301,-0.012830453652651348,-0.020577953390910682,0.009953911068500935,0.011742100253142559,-1.461517222479715e-06,-1.557139134492171e-05,-1.863457533429954e-06,-1.1661092051731115e-06,-7.617547592527501e-05,2794
55.4580479452054,30.8005136986301,-0.014431155949311571,-0.022572537554670678,0.0036854334130538105,0.01152563458310478,-4.007046275646746e-06,-1.747138125360456e-05,-4.707969939526829e-06,-3.103599575023103e-06,-0.0001579866652568305,2830
56.1429794520547,30.8005136986301,-0.006954517242297962,-0.026328421065849705,0.011043291891141564,0.014746628293151287,-9.906667667963317e-07,-5.300136269176496e-05,-6.387498073339456e-07,-1.700491904851271e-08,-3.54025023054185e-05,3000
56.827910958904,30.8005136986301,-inf,-inf,,,,,,,,0
57.5128424657534,30.8005136986301,-inf,-inf,,,,,,,,0
58.197773972602704,30.8005136986301,-inf,-inf,,,,,,,,0
58.882705479452,30.8005136986301,-inf,-inf,,,,,,,,0
59.567636986301295,30.8005136986301,-inf,-inf,,,,,,,,0
60.252568493150605,30.8005136986301,-inf,-inf,,,,,,,,0
60.93749999999989,30.8005136986301,-inf,-inf,,,,,,,,0
61.6224315068492,30.8005136986301,,,,,,,,,,0
62.3073630136986,30.8005136986301,,,,,,,,,,0
62.992294520547894,30.8005136986301,,,,,,,,,,0
63.677226027397204,30.8005136986301,,,,,,,,,,0
64.3621575342465,30.8005136986301,,,,,,,,,,0
65.0470890410958,30.8005136986301,,,,,,,,,,0
65.7320205479451,30.8005136986301,,,,,,,,,,0
66.4169520547944,30.8005136986301,,,,,,,,,,0
67.1018835616437,30.8005136986301,,,,,,,,,,0
67.7868150684931,30.8005136986301,,,,,,,,,,0
68.4717465753424,30.8005136986301,,,,,,,,,,0
69.1566780821917,30.8005136986301,,,,,,,,,,0
0.663527397260273,31.485445205479397,,,,,,,,,,0
1.34845890410959,31.485445205479397,,,,,,,,,,0
2.0333904109589,31.485445205479397,,,,,,,,,,0
2.7183219178082205,31.485445205479397,,,,,,,,,,0
3.4032534246575294,31.485445205479397,inf,inf,,,,,,,,0
4.08818493150684,31.485445205479397,inf,inf,,,,,,,,0
4.77311643835616,31.485445205479397,inf,inf,,,,,,,,0
5.458047945205469,31.485445205479397,-inf,inf,,,,,,,,0
6.1429794520547905,31.485445205479397,inf,inf,,,,,,,,0
6.827910958904099,31.485445205479397,0.001808721732207264,0.002919235002797953,0.006415279998511521,0.007324141933716266,-8.353003140547623e-07,-3.4796902379523367e-07,-8.22877114049572e-08,3.486863733628123e-08,-1.608610229649059e-05,3334
7.512842465753419,31.485445205479397,-1.130058068854882e-06,0.002595634419054336,0.0052336506786705385,0.006667837467891378,-4.2641837298734215e-07,2.3385345033086286e-07,-3.395653207038712e-07,-1.4244608954930323e-07,-1.9080368253155573e-06,3533
8.19777397260273,31.485445205479397,0.0005330714826679135,0.004527880608191804,0.00492672127422666,0.004892980239526185,-1.1668175254298683e-06,5.218643180427699e-07,-1.261434365264536e-07,-4.078632617730539e-09,-3.248172577987383e-06,3453
8.882705479452039,31.485445205479397,-0.0005424478128492351,0.0014907164982099757,0.003825907997674303,0.006004009529865797,6.693606059763692e-08,5.537260635903927e-07,2.7947376427259168e-08,-1.4896947111037396e-08,-1.8360549812452306e-06,3251
9.567636986301359,31.485445205479397,0.00038055481840624177,0.004184740432623242,0.005237167313682769,0.006288258524001662,-4.0595862048930593e-07,8.371529831675653e-07,1.494154700910919e-07,-1.433513111884652e-07,-7.0533357123690826e-06,2653
10.252568493150699,31.485445205479397,inf,inf,,,,,,,,0
10.9375,31.485445205479397,inf,inf,,,,,,,,0
11.622431506849301,31.485445205479397,inf,inf,,,,,,,,0
12.3073630136986,31.485445205479397,inf,inf,,,,,,,,0
12.992294520547901,31.485445205479397,inf,inf,,,,,,,,0
13.677226027397198,31.485445205479397,inf,inf,,,,,,,,0
14.362157534246599,31.485445205479397,-inf,inf,,,,,,,,0
15.0470890410959,31.485445205479397,-inf,inf,,,,,,,,0
15.732020547945199,31.485445205479397,-inf,inf,,,,,,,,0
16.4169520547945,31.485445205479397,-inf,-inf,,,,,,,,0
17.1018835616438,31.485445205479397,-0.008854498391768868,0.001977221290239592,0.0104158322246009,0.016605203308955374,-9.696498740905149e-06,1.3383926531383773e-05,1.3301551525175333e-07,2.42834101389731e-06,-5.519061077666805e-06,2628
17.7868150684931,31.485445205479397,-0.0172480813163404,0.00922705869603457,0.018996355226107858,0.03481682754414985,1.4874777675813874e-05,8.314371617164126e-05,1.3065454892065145e-06,1.0204924938138942e-05,9.916586583787299e-06,2016
18.471746575342397,31.485445205479397,-0.014694666834061931,0.012020621919748448,0.03741006820338374,0.04597445716749046,-3.5227290255354746e-06,0.00010912178770365233,-3.492650196583458e-06,-5.538543775718189e-06,-4.108154516367917e-05,1818
19.1566780821918,31.485445205479397,-0.02058260846603036,0.001810146004887572,0.03514271847164399,0.046830624409349396,2.7267421435943856e-06,0.0001279152152997926,9.287807243283233e-06,6.068666268917974e-06,-0.0001717616167762283,1872
19.841609589041102,31.485445205479397,-0.03273488214797378,0.020842372556996516,0.0220568439349464,0.0380746069684539,6.678066014134947e-06,0.00020691940126281658,1.9941803078832836e-05,6.758894666018257e-06,0.0004616964146828201,2029
20.526541095890398,31.485445205479397,-0.033814360373910245,0.018742010947728985,0.01550554558053848,0.02892143474062662,-2.6793470044302173e-05,0.0001410013574876408,2.1747302175047253e-05,1.3821870050053408e-07,0.0003812592650517141,2362
21.2114726027397,31.485445205479397,-0.03352574124643326,0.008004611805199372,,0.023795002258959287,-3.299237339159373e-05,6.981666904250768e-05,7.9387981758147e-06,7.146560560413621e-06,6.697969034651018e-05,2611
21.896404109589,31.485445205479397,-0.01986521079929868,0.010705463623744822,0.01802889974645801,0.015693379423629555,-1.147865319547159e-05,2.4003083907325634e-05,5.969285522774935e-07,-1.4969238851220745e-06,8.38846919110275e-05,2598
22.581335616438302,31.485445205479397,-0.06367147583972226,0.01196577295568412,,0.012522310436231048,-0.0004499379811273425,6.0226154430880345e-05,8.161013761351065e-05,-4.947433916655606e-06,0.0006647988698046758,1997
23.2662671232876,31.485445205479397,-inf,inf,,,,,,,,0
23.951198630137,31.485445205479397,-inf,inf,,,,,,,,0
24.6361301369863,31.485445205479397,-inf,inf,,,,,,,,0
25.321061643835602,31.485445205479397,-inf,inf,,,,,,,,0
26.0059931506849,31.485445205479397,-inf,-inf,,,,,,,,0
26.6909246575342,31.485445205479397,-0.017985905233049004,0.0016481053285502616,,0.019149432571516967,-1.180865895051485e-05,1.6250016360885705e-05,1.9452088279806096e-06,2.98797831032892e-06,6.14143266545106e-05,2868
27.375856164383503,31.485445205479397,-0.015522745634306612,0.004231561884437309,,0.018018274938453132,-4.282615677813282e-06,1.8412003389658284e-05,7.513038666315882e-07,3.731898054997301e-07,3.1170319126676814e-05,3077
28.060787671232802,31.485445205479397,-0.017948391387082343,0.008178250726935121,,0.018930910297484203,-7.833847737899992e-06,3.377758446285545e-05,1.3981300760956017e-06,-4.1031879315747655e-07,3.320351407524163e-05,2796
28.7457191780822,31.485445205479397,-0.01415626637660893,0.004811945325627239,0.009731597693151808,0.02156499168421678,-7.242737795127222e-06,2.5994164176363743e-05,-1.9800085598340216e-07,2.524235453849626e-07,4.026540397694073e-06,2587
29.430650684931503,31.485445205479397,-0.016021532485418665,-0.0016228363896102264,0.006124319146894812,0.02055118936555258,-9.751030174424901e-06,2.0098021886767683e-05,2.534768274138227e-07,1.8372362548349534e-06,-8.03715427073957e-05,2459
30.1155821917808,31.485445205479397,-0.016853356186307292,0.004736785886326532,0.003381974186146705,0.013975128424428168,-8.028283964076621e-06,1.3023938678800615e-05,3.161067172230038e-07,4.521209648189264e-07,2.2819206247454675e-05,2403
30.8005136986301,31.485445205479397,-0.00820711690587823,0.013317566844954673,0.015088162821628968,0.006144643826801533,-8.26338046357032e-06,1.5030644063559062e-05,-2.7144995424470973e-06,-1.4723262043280252e-06,1.5370134726134637e-05,2558
31.485445205479397,31.485445205479397,-0.015085010850913008,0.017593991640015065,,,-3.937028771760357e-06,2.7707625091506017e-05,2.486026828730837e-06,-4.78647010950475e-06,0.0001584502885950999,2806
32.170376712328704,31.485445205479397,-0.006369273462085554,0.013053546195040698,0.00682009913194887,0.009337644073781097,-2.091973147147971e-06,1.530154490625929e-05,4.4333050689971117e-07,-5.270663823264842e-07,2.2945355688511784e-06,3270
32.855308219178,31.485445205479397,-0.002278892416692541,0.010548748709972952,0.004686150872878427,0.009172863938710826,2.702040753820238e-07,7.652604165736253e-06,7.303506378261883e-08,-1.4069225794329385e-07,1.655490505834452e-05,3327
33.5402397260274,31.485445205479397,0.004533796816800665,0.007747037724859883,0.006331350704865639,0.004026458527614459,-7.143486573013446e-07,1.3941325205989954e-06,4.7271864856235675e-07,-4.1766991728767534e-08,-1.5736507503544783e-05,2950
34.225171232876704,31.485445205479397,-inf,inf,,,,,,,,0
34.910102739726,31.485445205479397,inf,inf,,,,,,,,0
35.595034246575295,31.485445205479397,inf,inf,,,,,,,,0
36.2799657534246,31.485445205479397,inf,inf,,,,,,,,0
36.9648972602739,31.485445205479397,inf,inf,,,,,,,,0
37.6498287671232,31.485445205479397,-inf,inf,,,,,,,,0
38.3347602739726,31.485445205479397,-inf,inf,,,,,,,,0
39.0196917808219,31.485445205479397,-inf,inf,,,,,,,,0
39.704623287671204,31.485445205479397,-inf,inf,,,,,,,,0
40.3895547945205,31.485445205479397,0.01161558531277879,0.05209311567988311,0.028341506282364388,0.015697051145218962,-1.01652627755259e-05,0.0003634315923066017,-2.7041190155057594e-05,6.475056502248208e-06,0.0003272046918973749,1691
41.074486301369795,31.485445205479397,0.020719920413151526,0.07587845610354814,0.01983078383532967,,-6.114964973962189e-06,0.0008721111360076004,5.852335487333969e-06,0.00015085163816246083,-0.0011258153404597629,1813
41.759417808219105,31.485445205479397,0.04036485600423883,0.05098130086551905,,,6.043542648496972e-05,0.00011420764899883434,0.00012784004135414984,0.00011774349189473793,-0.0018855520462489662,1678
42.4443493150684,31.485445205479397,0.05887813994335401,0.04456235964372673,,,0.00026622576382902285,2.994729421649511e-05,0.0002603741842814398,0.00016905935494732318,-0.002440310648865478,1688
43.1292808219178,31.485445205479397,0.04452358017916216,0.01851197290372604,,0.015804366307870354,5.6596183329534996e-05,-5.4245235866958126e-05,4.6303530039935886e-05,1.0303184593299521e-05,-0.0006435940424361382,1868
43.8142123287671,31.485445205479397,0.018319510242270687,-0.008085306100817091,0.024538452751044076,0.024160355750334806,-1.0525356288720855e-05,-4.755189711637329e-05,-1.630249066973907e-06,-2.930047802824021e-06,0.00020640397441042406,2438
44.4991438356164,31.485445205479397,0.01462797778314019,-0.015267641224266373,0.022061343271876765,0.017446310323277862,-3.4145136440646337e-06,-4.578060703768017e-05,-1.1422374945792821e-07,1.5951843860520513e-06,0.0002032200506688066,2716
45.184075342465704,31.485445205479397,0.015197613494061185,-0.018863212209508273,0.01533908551311211,0.010466975006029947,-1.6814541875800277e-06,-4.849749740268979e-05,-1.5455472314357228e-06,3.740588777281383e-06,0.00018710528550241247,2849
45.86900684931501,31.485445205479397,0.01478301390949949,-0.017073666734304677,0.011867677474994464,0.010247207724994262,3.060837044268865e-07,-3.865632702242508e-05,-2.076595115648811e-07,1.7274631266422588e-06,6.993348424535898e-05,2984
46.553938356164295,31.485445205479397,0.019394097849011745,-0.011376616364427055,0.006123074867274341,0.012535670317745598,9.229770896121623e-07,-2.634568669968275e-05,-9.089363740335399e-07,-1.4289297043138504e-07,2.7053574929951574e-05,2959
47.238869863013605,31.485445205479397,0.01426492877453032,-0.008340034419680325,0.006347720782657994,0.010747792890672143,9.113244580905754e-07,-1.3239308034549516e-05,-2.777625456389323e-07,-5.780959430584197e-10,-3.4043579689205613e-06,3080
47.92380136986301,31.485445205479397,0.011232277308750866,-0.005391386795005558,,0.01026962406140289,1.2893109698364115e-06,-6.921259591286948e-06,-3.012644036883391e-07,-4.116525330653293e-07,5.3822761314663425e-06,3144
48.608732876712295,31.485445205479397,-0.003967894565902712,-0.0013392896233688652,0.015107608608523102,0.01000633318445485,-2.4494682079372268e-05,-6.743203333813063e-07,-3.65637620551604e-06,-2.3932915784094847e-06,1.3671632776123385e-05,2775
49.2936643835616,31.485445205479397,-inf,inf,,,,,,,,0
49.9785958904109,31.485445205479397,-inf,inf,,,,,,,,0
50.6635273972602,31.485445205479397,-inf,inf,,,,,,,,0
51.3484589041095,31.485445205479397,-inf,-inf,,,,,,,,0
52.033390410958795,31.485445205479397,-0.01716227785994086,-0.0369751298835426,0.02361171356688334,,-1.385937877496207e-06,-9.893184477791165e-05,6.612322608023537e-06,-4.532061911814512e-06,0.00019505175650640538,2638
52.7183219178082,31.485445205479397,-0.025301759917710585,-0.034133680184552526,0.0074781486215967355,0.00815094225742251,-5.6232727648662054e-06,-4.7302824841925274e-05,-6.7557459377219495e-06,-1.2364640457650298e-05,-0.00014543532489885702,2772
53.4032534246575,31.485445205479397,-0.026111265372892992,-0.0257090076336939,,0.01664951394099548,-1.7407788515342147e-05,-2.3680539965942934e-06,-1.1280268595154778e-05,-6.576904286094084e-06,-0.0002283044460080773,2832
54.088184931506795,31.485445205479397,-0.014147429252957647,-0.025100239817076816,0.008152299843457127,0.011471718419372102,-1.4047258767025153e-06,-3.212336062607231e-05,-2.591409769657266e-06,-4.2248298928867e-06,-8.797662958101989e-05,2850
54.773116438356105,31.485445205479397,-0.011050477726064172,-0.02991486144275199,0.008754600639696205,,-1.5723278053578961e-06,-6.266599452838189e-05,-2.7450998936341826e-06,-6.4063722904883385e-06,-0.00013200176592867533,2745
55.4580479452054,31.485445205479397,-0.009095061222995957,-0.032134582951585534,0.011298042010710944,,-1.0907264824132686e-05,-8.037482568449658e-05,-8.87733060439877e-07,-6.3045741203246956e-06,-0.00014946487319750996,2827
56.1429794520547,31.485445205479397,-0.0023485817347717835,-0.03522289626116229,0.013032149674070704,,-1.0154199045252941e-05,-0.00013233107440060153,1.4788382916616511e-06,-1.067150310650214e-06,-2.732334353126751e-05,2977
56.827910958904,31.485445205479397,-inf,-inf,,,,,,,,0
57.5128424657534,31.485445205479397,-inf,-inf,,,,,,,,0
58.197773972602704,31.485445205479397,-inf,-inf,,,,,,,,0
58.882705479452,31.485445205479397,-inf,-inf,,,,,,,,0
59.567636986301295,31.485445205479397,-inf,-inf,,,,,,,,0
60.252568493150605,31.485445205479397,-inf,-inf,,,,,,,,0
60.93749999999989,31.485445205479397,-inf,-inf,,,,,,,,0
61.6224315068492,31.485445205479397,,,,,,,,,,0
62.3073630136986,31.485445205479397,,,,,,,,,,0
62.992294520547894,31.485445205479397,,,,,,,,,,0
63.677226027397204,31.485445205479397,,,,,,,,,,0
64.3621575342465,31.485445205479397,,,,,,,,,,0
65.0470890410958,31.485445205479397,,,,,,,,,,0
65.7320205479451,31.485445205479397,,,,,,,,,,0
66.4169520547944,31.485445205479397,,,,,,,,,,0
67.1018835616437,31.485445205479397,,,,,,,,,,0
67.7868150684931,31.485445205479397,,,,,,,,,,0
68.4717465753424,31.485445205479397,,,,,,,,,,0
69.1566780821917,31.485445205479397,,,,,,,,,,0
0.663527397260273,32.170376712328704,,,,,,,,,,0
1.34845890410959,32.170376712328704,,,,,,,,,,0
2.0333904109589,32.170376712328704,,,,,,,,,,0
2.7183219178082205,32.170376712328704,,,,,,,,,,0
3.4032534246575294,32.170376712328704,-inf,inf,,,,,,,,0
4.08818493150684,32.170376712328704,-inf,inf,,,,,,,,0
4.77311643835616,32.170376712328704,-inf,inf,,,,,,,,0
5.458047945205469,32.170376712328704,-inf,inf,,,,,,,,0
6.1429794520547905,32.170376712328704,-inf,inf,,,,,,,,0
6.827910958904099,32.170376712328704,-0.00016688342038677516,0.0048004878014161825,0.006428650863123532,0.006270844092798183,9.32463307473176e-08,9.230351128292386e-07,-2.659855888744854e-08,-3.202628119863881e-08,-5.80108941074021e-06,3381
7.512842465753419,32.170376712328704,0.0008888616710257558,0.00414265008603427,0.005173870730916898,0.006337548691886285,4.036530905329873e-08,6.053902519874636e-07,1.4052557165725194e-08,4.284167458094788e-09,-1.5978315399495416e-06,3528
8.19777397260273,32.170376712328704,0.00021149426961741607,0.005570546297197423,0.004447474087950939,0.005582067636464656,7.310883734487974e-08,1.183550156035342e-06,1.5405040879675262e-08,1.0704135963170786e-08,4.88352211133497e-06,3466
8.882705479452039,32.170376712328704,0.0006280322335939179,0.0034380904377728162,0.0045412144558974726,0.006406697852949656,-5.07132479771902e-07,4.827105167376746e-07,-3.349881372275961e-08,-3.0834064355953024e-07,-2.9366162119222677e-07,3307
9.567636986301359,32.170376712328704,-0.001786597373924283,0.007462432597228941,0.005738114442794265,0.00451249503537131,-1.0745168461635525e-06,2.8903888852951805e-06,-2.394223766245412e-07,-2.0107963849049085e-07,8.283389536320716e-06,2815
10.252568493150699,32.170376712328704,inf,inf,,,,,,,,0
10.9375,32.170376712328704,inf,inf,,,,,,,,0
11.622431506849301,32.170376712328704,inf,inf,,,,,,,,0
12.3073630136986,32.170376712328704,inf,inf,,,,,,,,0
12.992294520547901,32.170376712328704,inf,inf,,,,,,,,0
13.677226027397198,32.170376712328704,inf,inf,,,,,,,,0
14.362157534246599,32.170376712328704,-inf,inf,,,,,,,,0
15.0470890410959,32.170376712328704,-inf,inf,,,,,,,,0
15.732020547945199,32.170376712328704,-inf,inf,,,,,,,,0
16.4169520547945,32.170376712328704,-inf,-inf,,,,,,,,0
17.1018835616438,32.170376712328704,0.0028394645657942538,-0.002387551044599548,0.018864653325439226,0.025203963091924016,-1.9971659569144607e-05,-1.9511020392733204e-05,-5.218515995470353e-06,-1.1851857476095651e-06,1.6141065935021244e-05,2137
17.7868150684931,32.170376712328704,-0.0038028165429389864,0.0036134668791350374,0.031218695525560083,0.04298214634373268,-1.7933770956769568e-05,-2.8715324063254067e-05,-2.542391255182583e-05,-1.1677602103272754e-05,0.00029873514279776857,1902
18.471746575342397,32.170376712328704,-0.01293157501569431,-0.012652852096923501,0.03741039618530127,0.04647208909544836,6.866438424659426e-07,1.9232088922923154e-05,-1.0400657949177388e-05,1.4931394134636954e-06,0.00044331397532853774,1870
19.1566780821918,32.170376712328704,-0.028019730323078026,-0.02415837038057974,0.03311602260244183,0.04014138684707588,1.4276858703868784e-05,9.402813422797849e-05,4.014527120349925e-07,8.98392485981298e-06,1.3357513391960645e-05,1888
19.841609589041102,32.170376712328704,-0.031470159792906696,0.0009187680717679303,0.02704828418012888,0.043174851462885334,1.3304521268816841e-05,0.00012457599213783142,-2.0091630784292105e-06,1.0289183657403075e-05,0.0007216562215077303,2097
20.526541095890398,32.170376712328704,-0.029186250814062734,-0.007685375573654576,0.021742194108939298,0.03271986849874828,2.8692942679290845e-06,6.696352804595645e-05,-6.001823226315308e-06,1.0010208096735962e-05,0.0002466451008716359,2362
21.2114726027397,32.170376712328704,-0.029599701996992796,-0.002247645383117297,,0.0242096541787747,-1.1601893286544032e-05,3.973520238499359e-05,-3.453651975818562e-06,5.5264903470938896e-06,0.000177863998635459,2526
21.896404109589,32.170376712328704,-0.025463551546751916,0.0028488027730551053,,0.01911012896004575,-1.0257236364293454e-05,2.1630068200739572e-05,1.0150718028727182e-06,3.966014662399886e-06,0.0001674797781618672,2419
22.581335616438302,32.170376712328704,-0.06756805289369924,-0.0009510468209364658,,0.01866589209124348,-0.0005374265982241884,6.885956344712961e-05,-1.0461064784213139e-05,1.7427004138684307e-05,-9.571182149748533e-05,1549
23.2662671232876,32.170376712328704,-inf,-inf,,,,,,,,0
23.951198630137,32.170376712328704,-inf,inf,,,,,,,,0
24.6361301369863,32.170376712328704,-inf,inf,,,,,,,,0
25.321061643835602,32.170376712328704,-inf,-inf,,,,,,,,0
26.0059931506849,32.170376712328704,-inf,-inf,,,,,,,,0
26.6909246575342,32.170376712328704,-inf,-inf,,,,,,,,0
27.375856164383503,32.170376712328704,-0.01413584966163541,-0.012544547561050823,,0.01906044263841502,-2.942138204199445e-06,-1.2066801706400508e-08,-2.183383823338932e-06,-1.6046297025372334e-07,1.8167610512920496e-05,3003
28.060787671232802,32.170376712328704,-0.021503976664180562,-0.01616959699426316,,0.014804074456925628,-1.1052064536858288e-05,9.564470816960729e-06,-7.609486962700911e-06,-2.415226115090725e-06,-0.00015816272551290024,2805
28.7457191780822,32.170376712328704,-0.012980992268606209,-0.01698476022855521,0.008413774092536162,0.01555230971026185,-2.328304030739107e-06,-3.0462021601500578e-06,-1.3330438858958327e-06,-6.26762597509599e-07,-3.7923836453637646e-05,2685
29.430650684931503,32.170376712328704,-0.01714643243250383,-0.009689406318810276,,0.018549311037084494,-5.634366245155923e-06,1.1756230155076816e-05,-1.4401723194982107e-06,2.4343949636627258e-06,-3.731311661194932e-05,2425
30.1155821917808,32.170376712328704,-0.010340574123982205,0.010477218158691789,0.013573463557721347,0.00909932937465337,-2.857188676733033e-06,8.496229081996866e-06,-9.7039341635581e-07,-2.091742003305876e-06,7.741458787952448e-05,2474
30.8005136986301,32.170376712328704,-0.01482448389287771,0.0114197981365779,0.00792774891041901,0.007379148659154749,-1.14392080826734e-06,1.5048549345852637e-05,7.681983758073251e-07,-7.619388167600275e-07,4.4458188862155936e-05,2726
31.485445205479397,32.170376712328704,-0.013911622983569454,0.012248040739043713,,0.007033591570168341,-2.0306916491888074e-06,1.6107469210349333e-05,9.961328580487214e-07,-1.3894178310507828e-06,7.13977674928085e-05,2983
32.170376712328704,32.170376712328704,-0.0016146981647430178,0.0076394613468600955,0.0073383393735633315,0.011069475298211166,-2.8317664515315545e-07,5.1662585520335615e-06,-2.3862185355701204e-08,-2.4069686837015017e-07,-2.6824677073707633e-05,3321
32.855308219178,32.170376712328704,0.0038201021007896524,0.005915694247431201,0.005782983151253597,0.009867004238983835,-8.162352799509257e-07,1.109845349928554e-06,4.3565480150206476e-07,-3.625063247814731e-07,-1.3778125172350564e-05,3319
33.5402397260274,32.170376712328704,0.0036386527634414416,0.009245072607144007,0.008112125854836436,0.00234124028661634,5.78944971304214e-07,1.744972496953207e-06,-2.2577349568116967e-07,1.29071844946858e-07,3.329943072989596e-06,2899
34.225171232876704,32.170376712328704,-0.0006685297008063766,0.0056058170720381505,0.0094665000963115,0.010010069738495863,-3.12505090789291e-06,2.5810089833106887e-06,9.415409393540434e-07,-8.470617047942843e-07,2.377016204595331e-05,2509
34.910102739726,32.170376712328704,inf,inf,,,,,,,,0
35.595034246575295,32.170376712328704,inf,inf,,,,,,,,0
36.2799657534246,32.170376712328704,inf,inf,,,,,,,,0
36.9648972602739,32.170376712328704,inf,-inf,,,,,,,,0
37.6498287671232,32.170376712328704,inf,-inf,,,,,,,,0
38.3347602739726,32.170376712328704,inf,inf,,,,,,,,0
39.0196917808219,32.170376712328704,-inf,inf,,,,,,,,0
39.704623287671204,32.170376712328704,-inf,inf,,,,,,,,0
40.3895547945205,32.170376712328704,0.018840596901697954,0.03179591951510944,0.022994680420228477,0.03127286241880738,-1.943371020741631e-05,-8.472510334161414e-07,-8.257133752249699e-06,4.130255766347483e-05,-0.00040161925902069474,1783
